id;title;type;release_year;age_certification;genres;imdb_score;tmdb_popularity;tmdb_score
tm370144;The Mitchells vs. the Machines;MOVIE;2021;PG;['comedy', 'family', 'scifi', 'animation'];7,6;35,602;8
ts293103;Juanpis Gonz�lez - The Series;SHOW;2022;TV-MA;['comedy', 'drama'];6,8;39,001;7,6
ts345200;Borgen - Power & Glory;SHOW;2022;TV-MA;['drama', 'war'];8,2;4,726;8,4
ts222522;Spriggan;SHOW;2022;TV-MA;['animation', 'action', 'war', 'scifi', 'drama', 'thriller'];7;16,71;6,9
ts237713;Sweet Tooth;SHOW;2021;TV-14;['drama', 'scifi', 'fantasy', 'action'];7,8;63,287;8
tm825714;The Harder They Fall;MOVIE;2021;R;['action', 'drama', 'western'];6,5;114,813;6,746
tm996762;Major;MOVIE;2022;;['action', 'drama'];9,1;6,429;8,188
ts102086;Behind Her Eyes;SHOW;2021;TV-MA;['thriller', 'drama'];7,2;29,851;7,6
ts357930;Indian Predator: The Butcher of Delhi;SHOW;2022;TV-MA;['documentation', 'crime'];;22,238;5,7
tm1196288;Our Father;MOVIE;2022;;['crime', 'documentation'];6,5;42,481;6,5
ts284297;All American: Homecoming;SHOW;2022;TV-14;['drama', 'sport'];5,3;9,277;8,1
ts296046;Lupin;SHOW;2021;TV-MA;['crime', 'drama', 'thriller', 'action', 'comedy'];7,5;66,66;7,9
tm1083293;Windfall;MOVIE;2022;R;['crime', 'drama', 'thriller'];5,7;43,789;5,327
ts346959;Meltdown: Three Mile Island;SHOW;2022;TV-14;['documentation', 'history'];6,9;2,873;6,4
ts287722;The Upshaws;SHOW;2021;TV-14;['family', 'comedy'];6,8;5,205;8,7
tm1165462;Senior Year;MOVIE;2022;R;['comedy', 'drama'];5,5;232,337;5,9
ts240453;Clark;SHOW;2022;TV-MA;['thriller', 'action', 'comedy', 'crime', 'drama'];7,4;14,127;6,9
ts294227;Farzar;SHOW;2022;TV-MA;['scifi', 'animation', 'action', 'comedy'];5,3;47,136;6,5
tm946869;Texas Chainsaw Massacre;MOVIE;2022;R;['horror', 'thriller', 'crime'];4,8;331,065;5,2
tm986168;The Guilty;MOVIE;2021;R;['drama', 'thriller', 'action', 'crime'];6,3;33,761;6,4
tm1019177;The Colony;MOVIE;2021;R;['scifi', 'thriller', 'action'];5,3;23,747;5,6
ts256310;Pacific Rim: The Black;SHOW;2021;TV-14;['scifi', 'animation', 'action'];7;50,254;8,333
tm1209228;Norm Macdonald: Nothing Special;MOVIE;2022;R;['comedy', 'documentation'];7,6;4,061;6,2
ts311985;Inside Job;SHOW;2021;TV-MA;['comedy', 'animation', 'fantasy', 'scifi'];7,6;42,395;8,2
tm1120543;The Bubble;MOVIE;2022;R;['comedy'];4,7;91,061;4,8
ts328051;Iron Chef: Quest for an Iron Legend;SHOW;2022;TV-G;['reality'];7,1;4,182;7
ts357137;First Class;SHOW;2022;;['reality'];2,8;7,79;
ts310081;Two Summers;SHOW;2022;TV-PG;['thriller', 'drama'];6,8;39,696;6,75
ts269096;She Would Never Know;SHOW;2021;TV-14;['drama', 'romance'];7,5;34,287;8,8
tm991529;The Hand of God;MOVIE;2021;R;['drama'];7,4;34,74;7,6
ts355168;The Hidden Lives of Pets;SHOW;2022;;['documentation'];7,4;7,588;7,7
ts330198;Dead End: Paranormal Park;SHOW;2022;TV-Y7;['animation'];;26,566;8,3
tm1231785;For Jojo;MOVIE;2022;;['comedy', 'drama'];4,2;16,562;3,792
tm1092864;The Unforgivable;MOVIE;2021;R;['drama', 'crime'];7,1;74,153;7,5
ts311987;Bad Vegan: Fame. Fraud. Fugitives.;SHOW;2022;TV-MA;['documentation', 'crime'];5,8;3,403;5,3
ts85985;Cowboy Bebop;SHOW;2021;TV-MA;['scifi', 'action', 'drama', 'fantasy', 'comedy', 'crime'];6,6;17,479;6,8
ts237722;The Cuphead Show!;SHOW;2022;TV-Y7;['animation', 'comedy', 'family', 'fantasy', 'action'];7,4;96,8;8
ts251675;Hellbound;SHOW;2021;TV-MA;['scifi', 'horror', 'thriller', 'crime', 'drama', 'fantasy'];6,6;193,725;7,6
tm1235785;The Best of Netflix Is a Joke: The Festival;MOVIE;2022;R;['comedy'];;6,666;
tm1014947;Against the Ice;MOVIE;2022;;['drama', 'history', 'action'];6,5;60,566;6,9
tm1075698;Metal Lords;MOVIE;2022;R;['music', 'comedy', 'drama'];6,7;123,401;6,8
ts252119;The Beauty Queen of Jerusalem;SHOW;2021;TV-MA;['drama'];7,1;11,854;8
ts292696;Intimacy;SHOW;2022;TV-MA;['crime', 'drama', 'thriller'];6,8;19,965;6,7
tm1195971;Jennifer Lopez:  Halftime;MOVIE;2022;;['music', 'documentation'];6,5;149,855;6,935
ts234817;In from the Cold;SHOW;2022;TV-MA;['drama', 'scifi', 'thriller', 'action', 'crime'];6,2;13,736;7,5
ts227473;Brand New Cherry Flavor;SHOW;2021;TV-MA;['thriller', 'drama', 'horror', 'scifi'];7,1;57,609;6,9
tm1117040;Anek;MOVIE;2022;;['action', 'thriller', 'drama'];7,1;9,261;5,2
ts269179;The G Word with Adam Conover;SHOW;2022;TV-MA;['documentation', 'comedy'];6,7;4,603;5,5
tm1204402;Ricky Gervais: SuperNature;MOVIE;2022;;['comedy'];7,8;7,492;7,4
tm1001097;Beauty;MOVIE;2022;R;['drama', 'music', 'romance'];3,9;87,939;5,9
tm525645;Fear Street: Part One - 1994;MOVIE;2021;;['drama', 'horror', 'fantasy'];6,2;123,091;6,766
ts289334;Sex/Life;SHOW;2021;TV-MA;['comedy', 'drama', 'romance'];5,4;165,068;7,1
tm1022953;Who We Are: A Chronicle of Racism in America;MOVIE;2022;PG-13;['documentation'];6,2;3,747;4,7
tm1038686;Bo Burnham: Inside;MOVIE;2021;R;['comedy', 'drama', 'music', 'reality'];8,7;11,434;8,2
tm1180524;Av: The Hunt;MOVIE;2021;;['thriller', 'action'];5,5;5,264;6
ts310057;True Story;SHOW;2021;TV-MA;['drama', 'thriller', 'comedy', 'crime'];7,4;42,104;7,2
ts328625;The Guardians of Justice;SHOW;2022;TV-MA;['action', 'scifi'];;55,768;6,8
tm501313;Gunpowder Milkshake;MOVIE;2021;R;['action', 'thriller', 'crime'];6;106,522;6,398
tm1137051;Bubble;MOVIE;2022;PG;['scifi', 'fantasy', 'romance', 'sport', 'thriller', 'animation', 'action', 'drama'];6,3;550,643;7,497
tm471968;Passing;MOVIE;2021;PG-13;['drama', 'thriller'];6,7;29,687;6,451
tm1111987;Munich: The Edge of War;MOVIE;2022;PG-13;['drama', 'history', 'thriller'];6,8;29,255;6,9
ts300391;Clickbait;SHOW;2021;TV-MA;['crime', 'drama', 'thriller'];7,2;40,623;7,644
ts273436;Murder Among the Mormons;SHOW;2021;TV-14;['documentation', 'crime', 'history'];7;6,871;7,3
ts281225;Wrong Side of the Tracks;SHOW;2021;TV-MA;['action', 'crime', 'drama', 'thriller'];6,7;27,824;5,7
tm1048362;Army of Thieves;MOVIE;2021;R;['comedy', 'crime', 'thriller', 'scifi', 'horror', 'romance', 'action'];6,4;157,021;6,9
ts349630;Love on the Spectrum U.S.;SHOW;2022;TV-14;['reality', 'documentation', 'romance'];8,2;2,852;6,7
ts286731;Komi Can't Communicate;SHOW;2021;TV-14;['drama', 'animation', 'comedy', 'romance'];7,8;132,754;8,253
ts232107;The Silent Sea;SHOW;2021;TV-MA;['scifi', 'thriller', 'horror', 'drama'];6,9;94,568;8
ts296472;The Chestnut Man;SHOW;2021;TV-MA;['crime', 'drama', 'thriller'];7,7;49,565;7,7
ts88578;Firefly Lane;SHOW;2021;TV-MA;['drama', 'romance'];7,4;9,959;7,7
tm1165983;The Weekend Away;MOVIE;2022;;['thriller', 'crime', 'drama'];5,6;157,463;6
tm1198242;Jackass 4.5;MOVIE;2022;;['comedy'];;212,868;6,5
tm1196705;A Perfect Pairing;MOVIE;2022;;['comedy', 'romance'];6,1;372,132;6,789
tm1219452;Cristela Alonzo: Middle Classy;MOVIE;2022;;['comedy', 'documentation'];6,8;5,986;6
tm456513;Army of the Dead;MOVIE;2021;R;['horror', 'thriller', 'crime', 'scifi', 'action'];5,7;131,869;6,3
tm1138477;Downfall: The Case Against Boeing;MOVIE;2022;R;['documentation'];7,4;25,636;7,2
tm1166288;Rescued by Ruby;MOVIE;2022;;['family', 'drama'];7,1;49,137;7,119
tm1064065;Black Crab;MOVIE;2022;;['scifi', 'thriller', 'war', 'action', 'drama'];5,6;207,948;6,3
tm1119272;14 Peaks: Nothing Is Impossible;MOVIE;2021;;['documentation', 'sport'];7,7;22,226;7,5
ts343430;The 7 Lives of Lea;SHOW;2022;TV-MA;['drama', 'thriller', 'fantasy', 'crime'];7,5;12,437;7,1
tm851128;Bigbug;MOVIE;2022;R;['comedy', 'scifi', 'fantasy'];5,4;26,497;5,3
tm1137119;Image of Victory;MOVIE;2021;;['war', 'history', 'drama'];7,5;2,711;7
tm1166024;Choose or Die;MOVIE;2022;;['scifi', 'thriller', 'drama', 'horror'];4,7;25,632;5,3
tm1046932;Kate;MOVIE;2021;R;['action', 'drama', 'thriller', 'crime'];6,2;64,19;6,7
tm992844;The Dig;MOVIE;2021;PG-13;['history', 'drama'];7,1;20,072;6,9
ts225645;The Chair;SHOW;2021;TV-MA;['drama', 'comedy'];7,2;6,775;7
ts282131;Attenborough's Life in Colour;SHOW;2021;TV-PG;['documentation'];8,2;6,232;7,7
tm1207097;Bill Burr Presents: Friends Who Kill;MOVIE;2022;PG-13;['comedy', 'documentation'];4,5;5,237;5,1
ts356951;Hurts Like Hell;SHOW;2022;TV-MA;['drama', 'sport'];8,4;8,413;9,071
tm1033470;Till Death;MOVIE;2021;R;['horror', 'thriller'];5,8;21,514;6,6
tm824160;Fear Street: Part Two - 1978;MOVIE;2021;;['drama', 'horror', 'fantasy'];6,7;116,422;7,3
tm1064228;Fatherhood;MOVIE;2021;PG-13;['drama', 'comedy'];6,6;88,619;7,6
ts95572;The Serpent;SHOW;2021;TV-MA;['crime', 'drama', 'thriller'];7,6;12,904;7,6
tm1185367;White Hot: The Rise & Fall of Abercrombie & Fitch;MOVIE;2022;R;['documentation'];5,7;5,038;5,9
ts311989;jeen-yuhs;SHOW;2022;TV-MA;['documentation', 'music'];8;3,852;7,1
ts307649;Turning Point: 9/11 and the War on Terror;SHOW;2021;TV-14;['war', 'history', 'documentation'];8;7,209;7,3
ts305788;The Perfect Mother;SHOW;2022;TV-MA;['drama', 'thriller'];5,9;14,164;6
tm983784;Coming Home in the Dark;MOVIE;2021;;['thriller', 'crime', 'horror'];5,7;11,156;5,7
tm1171875;Too Old for Fairy Tales;MOVIE;2022;;['comedy', 'family'];6,1;8,449;6,4
ts321918;Human Resources;SHOW;2022;TV-MA;['animation', 'comedy', 'romance'];7,2;21,344;6,5
tm993838;Long Story Short;MOVIE;2021;R;['fantasy', 'comedy', 'romance'];6,5;59,305;7
ts328194;My Name;SHOW;2021;TV-MA;['thriller', 'action', 'crime', 'drama'];7,8;86,286;8,3
tm983723;The Sparks Brothers;MOVIE;2021;R;['documentation', 'music', 'comedy', 'history'];7,8;6,784;7,3
tm855839;The Shadow in My Eye;MOVIE;2021;;['war', 'drama', 'history'];7,3;22,432;7,742
tm1108321;Dave Chappelle: The Closer;MOVIE;2021;;['comedy'];8;7,841;7,2
tm1092958;No One Gets Out Alive;MOVIE;2021;R;['horror', 'thriller', 'drama'];5,3;96,132;6
ts296743;Welcome to Eden;SHOW;2022;TV-MA;['action', 'scifi', 'drama', 'thriller'];5,4;198,535;7,3
ts108042;Maya and the Three;SHOW;2021;TV-Y7;['comedy', 'drama', 'family', 'fantasy', 'animation', 'action'];8,1;51,341;7,8
tm1046264;The Vault;MOVIE;2021;R;['crime', 'action', 'thriller', 'fantasy'];6,4;22,456;5,9
ts329699;The Andy Warhol Diaries;SHOW;2022;TV-MA;['documentation'];7,7;1,844;7,6
tm1150385;The Tinder Swindler;MOVIE;2022;;['documentation', 'crime'];7,2;41,443;7,061
tm1138743;The Martha Mitchell Effect;MOVIE;2022;PG;['documentation'];;4,687;6,8
ts283080;Who Killed Sara?;SHOW;2021;TV-MA;['drama', 'crime', 'thriller'];6,4;119,334;7,7
tm1227918;Under the Amalfi Sun;MOVIE;2022;PG-13;['romance', 'comedy', 'drama'];5,2;561,722;6,3
ts287976;Young Royals;SHOW;2021;TV-MA;['drama', 'romance'];8,3;43,342;8,8
ts225657;Halston;SHOW;2021;TV-MA;['drama'];7,5;18,504;7,3
tm347095;Oxygen;MOVIE;2021;;['scifi', 'thriller', 'horror', 'drama', 'fantasy'];6,5;44,5;6,635
ts229335;Anxious People;SHOW;2021;TV-MA;['crime', 'drama', 'comedy'];6,8;3,126;6,4
tm1087461;Last Man Down;MOVIE;2021;R;['thriller', 'action', 'scifi'];4,8;358,251;6,273
tm1046026;The Trip;MOVIE;2021;;['action', 'thriller', 'comedy', 'horror'];6,9;65,274;6,7
tm416779;The Woman in the Window;MOVIE;2021;R;['drama', 'thriller', 'crime'];5,7;23,639;6,1
ts287559;Jupiter's Legacy;SHOW;2021;TV-MA;['scifi', 'action', 'drama', 'thriller', 'fantasy'];6,7;59,076;7,3
tm1191224;365 Days: This Day;MOVIE;2022;NC-17;['romance', 'drama'];2,5;449,292;5,8
ts301625;Hold Tight;SHOW;2022;TV-MA;['crime', 'drama', 'thriller'];6,1;6,901;7,2
tm1075215;Aftermath;MOVIE;2021;;['horror', 'thriller', 'drama'];5,3;46,058;6,4
tm1094217;Chickenhare and the Hamster of Darkness;MOVIE;2022;;['animation', 'comedy', 'family', 'romance', 'fantasy'];6,3;511,444;7,446
ts287438;The Innocent;SHOW;2021;TV-MA;['thriller', 'drama', 'crime'];7,8;15,042;7,8
tm1199146;Toscana;MOVIE;2022;;['drama', 'romance'];5,7;11,013;5,8
tm1141439;Home Team;MOVIE;2022;PG;['family', 'comedy', 'sport'];6;72,562;6,8
tm1018747;Live Is Life;MOVIE;2022;;['comedy', 'drama'];7;27,199;6,8
tm949309;The White Tiger;MOVIE;2021;R;['drama', 'crime'];7,1;19,472;6,955
ts343432;Yakamoz S-245;SHOW;2022;TV-MA;['scifi', 'drama', 'action', 'thriller'];6,1;13,009;7,2
ts287352;Hit & Run;SHOW;2021;TV-MA;['drama', 'action', 'thriller', 'crime'];7;20,178;7,5
ts328605;Midnight at the Pera Palace;SHOW;2022;TV-14;['thriller', 'drama', 'history'];7;5,849;6,9
ts328541;The Puppet Master: Hunting the Ultimate Conman;SHOW;2022;TV-MA;['documentation', 'crime'];7;6,409;6,564
tm1110527;Captain Nova;MOVIE;2021;;['action', 'family', 'scifi'];5,5;7,99;6,2
tm1022103;Outlaws;MOVIE;2021;R;['crime', 'action', 'thriller'];6,9;67,192;7
tm1046627;Hypnotic;MOVIE;2021;;['thriller', 'horror', 'drama'];5,3;71,857;6,121
ts314135;VOIR;SHOW;2021;TV-MA;['documentation'];6,8;1,35;7,2
tm1185360;Return to Space;MOVIE;2022;;['documentation'];7,3;19,791;6,2
ts321298;Business Proposal;SHOW;2022;TV-14;['drama', 'romance', 'comedy'];8,1;183,465;8,3
tm1120855;Along for the Ride;MOVIE;2022;;['drama', 'romance'];6,1;158,01;6,6
tm861000;Worth;MOVIE;2021;PG-13;['drama', 'history'];6,8;14,465;6,8
tm1021871;The Starling;MOVIE;2021;PG-13;['comedy', 'drama', 'fantasy'];6,3;24,671;7,1
tm841797;The Ice Road;MOVIE;2021;PG-13;['action', 'thriller', 'drama'];5,6;35,718;7,009
ts309930;Remarriage & Desires;SHOW;2022;TV-14;['drama'];7,2;56,948;7,667
ts271888;Fate: The Winx Saga;SHOW;2021;TV-MA;['scifi', 'drama', 'fantasy', 'action'];6,8;97,114;8,373
tm1020851;Back to the Outback;MOVIE;2021;PG;['animation', 'comedy', 'family'];6,5;155,021;7,8
ts219423;Masters of the Universe: Revelation;SHOW;2021;TV-PG;['family', 'fantasy', 'scifi', 'action', 'drama', 'animation', 'comedy'];5,3;26,04;6,8
tm1003630;After We Fell;MOVIE;2021;R;['romance', 'drama'];4,6;341,558;7,2
ts255779;Gabby's Dollhouse;SHOW;2021;TV-Y;['animation', 'comedy', 'family', 'fantasy'];7;15,275;9
ts314164;Tomorrow;SHOW;2022;TV-14;['drama', 'fantasy', 'action', 'comedy'];7,7;30,75;8,582
tm1229690;Jewel;MOVIE;2022;R;['drama'];3,3;47,09;
ts299865;Heist;SHOW;2021;TV-MA;['crime', 'documentation'];6,8;5,935;6,9
tm1219505;Centauro;MOVIE;2022;;['action', 'crime', 'thriller'];;492,606;6,331
tm1000147;Zone 414;MOVIE;2021;R;['scifi', 'thriller'];4,9;121,562;5,4
ts321513;My Liberation Notes;SHOW;2022;TV-MA;['drama', 'family', 'romance'];8,4;16,528;8,1
ts273229;Feria: The Darkest Light;SHOW;2022;TV-MA;['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller'];5,7;12,612;6,8
ts300325;Surviving Summer;SHOW;2022;TV-PG;['drama', 'family'];6,3;10,719;7,8
tm1180610;The Wrath of God;MOVIE;2022;;['thriller', 'drama'];5,7;445,767;6,495
ts330425;The Principles of Pleasure;SHOW;2022;TV-MA;['documentation'];5,7;4,446;6
tm1185374;The Mystery of Marilyn Monroe: The Unheard Tapes;MOVIE;2022;R;['documentation'];6,2;89,61;6,3
tm992260;Yes Day;MOVIE;2021;PG;['comedy', 'family'];5,7;32,951;6,9
tm1166046;Ante... Sundaraniki!;MOVIE;2022;;['comedy', 'romance', 'family'];8;8,563;6,7
ts271413;Night Stalker: The Hunt for a Serial Killer;SHOW;2021;TV-MA;['documentation', 'crime', 'thriller'];7,5;15,428;7,4
tm1079334;Bob Ross: Happy Accidents, Betrayal & Greed;MOVIE;2021;PG-13;['documentation'];6,9;6,605;6,8
ts296214;How to Become a Tyrant;SHOW;2021;TV-MA;['documentation', 'war', 'history'];7,4;11,324;7,5
ts330347;Cracow Monsters;SHOW;2022;TV-MA;['scifi', 'drama', 'fantasy', 'horror', 'thriller'];5,5;119,993;6,9
tm1227853;Bhool Bhulaiyaa 2;MOVIE;2022;;['horror', 'comedy'];5,9;9,939;7
ts94677;Worst Roommate Ever;SHOW;2022;TV-MA;['crime', 'documentation', 'drama', 'thriller'];8,1;4,457;6,9
tm1219941;Glamour Girls;MOVIE;2022;;['drama'];3,6;191,02;5
tm1210970;Gladbeck: The Hostage Crisis;MOVIE;2022;;['documentation', 'crime'];7,5;37,903;7,4
tm413169;Peter Rabbit 2: The Runaway;MOVIE;2021;PG;['fantasy', 'action', 'family', 'comedy', 'animation', 'crime', 'drama'];6,2;130,318;7,2
ts302053;Change Days;SHOW;2021;TV-PG;['reality'];;13,24;5
ts225690;Vampire in the Garden;SHOW;2022;TV-14;['drama', 'scifi', 'action', 'animation', 'fantasy', 'thriller'];6,7;7,973;7,8
tm1212673;Joel Kim Booster: Psychosexual;MOVIE;2022;;['comedy', 'documentation'];5,5;8,716;8
ts279892;Ginny & Georgia;SHOW;2021;TV-14;['drama', 'comedy'];7,4;71,27;8,1
tm1151272;Beast;MOVIE;2022;;['thriller', 'action', 'comedy', 'crime'];5,2;15,358;6,3
tm981945;The Last Letter From Your Lover;MOVIE;2021;;['drama', 'romance'];6,6;26,67;7,5
ts344184;Conversations with a Killer: The John Wayne Gacy Tapes;SHOW;2022;TV-MA;['documentation', 'crime'];7,1;94,08;7,4
ts314594;Catching Killers;SHOW;2021;TV-MA;['crime', 'documentation'];7,1;12,506;7
ts1475;Chosen;SHOW;2022;TV-MA;['scifi', 'drama', 'thriller'];4,3;7,199;6,584
tm919880;Final Account;MOVIE;2021;PG-13;['documentation'];7,1;3,38;7,1
ts189612;Country Queen;SHOW;2022;TV-MA;['drama'];;12,067;5,3
tm833216;Things Heard & Seen;MOVIE;2021;;['horror', 'drama', 'thriller'];5,3;14,718;5,8
tm314863;Vivo;MOVIE;2021;PG;['family', 'comedy', 'animation', 'drama'];6,7;101,83;7,5
ts330402;Is It Cake?;SHOW;2022;TV-PG;['reality'];5,7;3,846;7,6
ts281062;The Girl from Oslo;SHOW;2021;;['drama', 'thriller'];6,3;9,423;7,3
ts312071;The Way of the Househusband;SHOW;2021;TV-MA;['animation', 'comedy', 'action', 'crime', 'drama', 'romance'];7,3;20,159;8,591
ts302363;Twenty Five Twenty One;SHOW;2022;TV-14;['drama', 'romance'];8,7;57,97;8,6
ts308845;The Billion Dollar Code;SHOW;2021;TV-MA;['drama', 'crime', 'thriller'];8;11,997;8,2
tm841825;My Little Pony: A New Generation;MOVIE;2021;PG;['music', 'action', 'animation', 'family', 'fantasy', 'comedy', 'drama', 'scifi'];6,8;88,17;8
ts304310;No Regrets In Life;SHOW;2022;;['drama', 'romance'];;11,617;
tm1159163;Fistful of Vengeance;MOVIE;2022;R;['fantasy', 'action', 'crime', 'drama'];4,4;211,567;5,4
tm1164962;Restless;MOVIE;2022;R;['thriller', 'action', 'crime'];5,8;217,363;6
ts253813;Gl�ria;SHOW;2021;TV-MA;['drama', 'history', 'thriller'];7,9;5,98;7
tm1027081;Blood Red Sky;MOVIE;2021;;['thriller', 'action', 'fantasy', 'horror'];6,1;57,545;7
ts272980;The One;SHOW;2021;TV-MA;['drama', 'scifi', 'thriller', 'crime', 'action'];6,6;13,554;6,9
tm922706;Fear Street: 1666;MOVIE;2021;R;['thriller', 'horror'];;89,695;7,3
tm1003034;The Witcher: Nightmare of the Wolf;MOVIE;2021;;['action', 'drama', 'fantasy', 'scifi', 'animation'];7,2;16,901;7,7
tm857461;Gangubai Kathiawadi;MOVIE;2022;;['crime', 'drama'];7;15,015;7,7
tm1217459;Godse;MOVIE;2022;;['action', 'thriller'];8,2;10,447;7
ts294338;Hard Cell;SHOW;2022;TV-MA;['comedy', 'documentation', 'sport'];6,2;2,936;5,8
tm976166;Malcolm & Marie;MOVIE;2021;R;['romance', 'drama'];6,6;22,675;7,1
tm1141594;Brazen;MOVIE;2022;;['thriller', 'romance', 'crime', 'drama'];4,1;182,054;4,9
ts296825;Gone for Good;SHOW;2021;TV-MA;['drama', 'thriller', 'crime'];6,3;4,375;6
ts284702;This Is a Robbery: The World's Biggest Art Heist;SHOW;2021;TV-MA;['crime', 'documentation', 'history'];6,5;5,515;6,9
tm458292;Space Sweepers;MOVIE;2021;R;['scifi', 'drama', 'fantasy', 'action'];6,5;65,593;7,147
tm459789;The Lovebirds;MOVIE;2021;R;['romance', 'comedy', 'action', 'thriller', 'crime'];6;9,076;5,8
ts271595;Crime Scene: The Vanishing at the Cecil Hotel;SHOW;2021;TV-MA;['documentation', 'crime', 'thriller'];5,9;18,971;7,2
tm1179973;Trust No One: The Hunt for the Crypto King;MOVIE;2022;R;['documentation', 'crime'];6,3;24,834;6
ts269881;Record of Ragnarok;SHOW;2021;TV-MA;['animation', 'action', 'scifi', 'drama', 'fantasy', 'thriller'];6,2;168,41;8,629
tm1134087;Borrego;MOVIE;2022;R;['crime', 'thriller'];5,7;222,814;6,1
ts343599;Jimmy Savile: A British Horror Story;SHOW;2022;TV-MA;['documentation', 'crime'];6,7;3,341;6,8
tm1063652;Intrusion;MOVIE;2021;;['thriller', 'drama'];5,2;113,423;6
tm1082974;Count Me In;MOVIE;2021;;['documentation', 'music'];6,8;4,044;7,1
tm1002815;Nightbooks;MOVIE;2021;;['family', 'fantasy', 'horror'];5,7;80,549;6,3
tm1107225;Through My Window;MOVIE;2022;R;['drama', 'romance', 'comedy'];5,4;236,503;7,48
ts299874;Cocaine Cowboys: The Kings of Miami;SHOW;2021;TV-MA;['documentation', 'crime', 'history'];7,1;4,242;7,8
tm1049265;My Wonderful Life;MOVIE;2021;;['romance', 'comedy', 'drama'];5,8;4,228;4,5
tm1168932;Taylor Tomlinson: Look at You;MOVIE;2022;;['comedy', 'documentation'];7,3;5,174;7,5
ts340376;The Marked Heart;SHOW;2022;TV-MA;['thriller', 'drama'];6,4;273,963;8,074
ts310938;New Heights;SHOW;2021;TV-MA;['drama'];6,7;8,664;7,9
ts329700;Life After Death with Tyler Henry;SHOW;2022;TV-MA;['reality'];5,9;2,222;5,5
ts349921;That�s My Time with David Letterman;SHOW;2022;TV-MA;['comedy'];6,7;1,868;7
ts270405;Pretend It's a City;SHOW;2021;TV-14;['comedy', 'documentation'];8,1;3,576;7,6
tm1166020;The Takedown;MOVIE;2022;;['action', 'comedy', 'crime', 'drama'];5,7;312,312;6
ts192196;Q-Force;SHOW;2021;TV-MA;['animation', 'action', 'comedy', 'crime', 'fantasy', 'scifi'];6,3;10,637;7,2
tm897466;The Summit of the Gods;MOVIE;2021;PG;['animation', 'thriller', 'drama', 'sport', 'history'];7,5;8,906;7,9
tm1093099;Love Hard;MOVIE;2021;;['romance', 'comedy'];6,3;24,112;7,1
tm1207094;Pete Davidson Presents: The Best Friends;MOVIE;2022;PG-13;['comedy', 'documentation'];4,7;3,503;7
ts297247;That Girl Lay Lay;SHOW;2021;TV-G;['comedy'];3,6;5,946;9,5
tm465421;The Pirates: The Last Royal Treasure;MOVIE;2022;;['action', 'comedy', 'history'];6;94,042;6,6
ts271604;Blue Period;SHOW;2021;TV-14;['animation', 'drama'];7,7;8,106;7,7
ts341767;Kotaro Lives Alone;SHOW;2022;TV-14;['animation', 'drama', 'comedy'];8,4;13,897;6,9
ts288744;The Sound of Magic;SHOW;2022;TV-14;['scifi', 'drama', 'fantasy', 'music'];7,7;117,687;7,5
tm1038327;Beckett;MOVIE;2021;R;['crime', 'thriller', 'action', 'drama'];5,6;86,212;6,3
tm1131382;Jim Gaffigan: Comedy Monster;MOVIE;2021;;['comedy'];6,8;3,435;6,7
tm922429;The Block Island Sound;MOVIE;2021;;['scifi', 'horror', 'thriller'];5,3;8,983;5,3
ts273485;Baki Hanma;SHOW;2021;TV-MA;['animation', 'action', 'drama', 'sport', 'thriller'];6,6;211,093;8,049
tm1020820;Night Teeth;MOVIE;2021;;['crime', 'drama', 'fantasy', 'horror', 'thriller', 'comedy', 'action'];5,6;68,073;6,5
ts290643;Super Crooks;SHOW;2021;TV-MA;['action', 'crime', 'fantasy', 'scifi', 'drama', 'animation'];7,1;6,317;7,2
tm1234767;David A. Arnold: It Ain't for the Weak;MOVIE;2022;R;['comedy'];;15,669;
ts313689;Our Beloved Summer;SHOW;2021;TV-14;['comedy', 'drama'];;17,209;8,9
tm993670;Cosmic Sin;MOVIE;2021;R;['action', 'scifi'];2,5;98,432;4,2
tm1198388;Cyber Hell: Exposing an Internet Horror;MOVIE;2022;;['documentation', 'crime'];6,5;186,89;7,1
ts313646;Mom, Don't Do That!;SHOW;2022;TV-MA;['comedy', 'drama', 'romance'];6,5;116,074;9
tm1038363;America: The Motion Picture;MOVIE;2021;R;['action', 'animation', 'war', 'comedy', 'fantasy', 'history', 'scifi'];5,6;68,439;5,8
